Date,Open,High,Low,Close,Adj Close,Volume
2010-12-31,22.526667,22.646667,22.426666,22.606667,15.506762,58800
2011-01-03,22.813334,22.846666,22.753332,22.786667,15.630234,50850
2011-01-04,22.966667,22.973333,22.586666,22.746668,15.602794,75000
2011-01-05,22.506666,22.680000,22.400000,22.653334,15.538774,165600
2011-01-06,22.639999,22.746668,22.373333,22.426666,15.383293,37350
2011-01-07,22.553333,22.553333,22.206667,22.413334,15.374147,58500
2011-01-10,22.253332,22.306667,22.086666,22.253332,15.264395,68400
2011-01-11,22.459999,22.473333,22.326668,22.459999,15.406159,99900
2011-01-12,22.826668,22.879999,22.660000,22.853333,15.675961,38700
2011-01-13,23.053333,23.053333,22.846666,22.893333,15.703393,312450
2011-01-14,22.833332,22.966667,22.820000,22.933332,15.730835,585600
2011-01-18,22.966667,23.113333,22.966667,23.059999,15.817721,50850
2011-01-19,23.113333,23.126667,22.866667,22.933332,15.730835,30900
2011-01-20,22.806667,22.806667,22.600000,22.733334,15.593650,17400
2011-01-21,22.820000,22.906668,22.740000,22.799999,15.639375,28500
2011-01-24,22.893333,23.013332,22.799999,23.006666,15.781139,25350
2011-01-25,22.926666,22.926666,22.753332,22.926666,15.726262,29400
2011-01-26,23.133333,23.133333,23.013332,23.073334,15.826867,48900
2011-01-27,23.206667,23.213333,23.120001,23.160000,15.886314,45000
2011-01-28,23.139999,23.139999,22.600000,22.626667,15.520482,722250
2011-01-31,22.846666,22.920000,22.753332,22.860001,15.680536,44250
2011-02-01,23.153334,23.353333,22.959999,23.326668,16.000637,107100
2011-02-02,23.219999,23.373333,23.219999,23.313334,15.991491,60750
2011-02-03,23.233334,23.326668,23.066668,23.326668,16.000637,51300
2011-02-04,23.200001,23.293333,23.133333,23.293333,15.977774,268350
2011-02-07,23.293333,23.379999,23.260000,23.346666,16.014357,34950
2011-02-08,23.386667,23.420000,23.306667,23.379999,16.037222,81000
2011-02-09,23.360001,23.360001,23.186666,23.246668,15.945766,34650
2011-02-10,22.993334,23.093332,22.893333,23.080000,15.831442,71550
2011-02-11,23.066668,23.213333,22.940001,23.186666,15.904610,63000
2011-02-14,23.226667,23.273333,23.153334,23.260000,15.954909,46050
2011-02-15,23.246668,23.260000,23.146667,23.173332,15.895458,15900
2011-02-16,23.306667,23.446667,23.266666,23.406668,16.055510,47400
2011-02-17,23.413334,23.573334,23.366667,23.566668,16.165270,42450
2011-02-18,23.593332,23.666668,23.500000,23.639999,16.215563,52500
2011-02-22,23.160000,23.333332,22.920000,22.946667,15.739983,61050
2011-02-23,22.980000,23.113333,22.806667,23.013332,15.785710,88350
2011-02-24,23.106667,23.106667,22.799999,23.013332,15.785710,30150
2011-02-25,23.180000,23.313334,23.166668,23.313334,15.991491,25500
2011-02-28,23.566668,23.593332,23.379999,23.526667,16.137827,74700
2011-03-01,23.639999,23.639999,23.193333,23.240000,15.941192,306750
2011-03-02,23.306667,23.500000,23.260000,23.293333,15.977774,83850
2011-03-03,23.580000,23.673332,23.453333,23.613333,16.197273,51150
2011-03-04,23.719999,23.719999,23.346666,23.520000,16.133253,50100
2011-03-07,23.719999,23.719999,23.233334,23.340000,16.009787,137100
2011-03-08,23.299999,23.486668,23.219999,23.440001,16.078379,27000
2011-03-09,23.440001,23.446667,23.326668,23.446667,16.082952,15150
2011-03-10,23.013332,23.013332,22.820000,22.860001,15.680536,64050
2011-03-11,22.626667,22.926666,22.626667,22.906668,15.712544,37650
2011-03-14,22.506666,22.626667,22.266666,22.600000,15.502192,34650
2011-03-15,21.526667,22.200001,21.406668,22.160000,15.200378,63000
2011-03-16,22.066668,22.066668,21.299999,21.500000,14.747659,42600
2011-03-17,22.153334,22.226667,21.946667,22.080000,15.145505,69600
2011-03-18,22.466667,22.466667,22.280001,22.400000,15.365005,27750
2011-03-21,22.840000,22.953333,22.780001,22.946667,15.739983,13350
2011-03-22,22.873333,22.946667,22.780001,22.900000,15.707971,55200
2011-03-23,22.766666,23.026667,22.766666,22.953333,15.744556,38400
2011-03-24,23.106667,23.280001,23.006666,23.233334,15.936619,31800
2011-03-25,23.126667,23.266666,23.059999,23.266666,15.959482,44400
2011-03-28,23.126667,23.160000,22.926666,22.926666,15.726262,50400
2011-03-29,22.986668,23.186666,22.873333,23.186666,15.904610,46800
2011-03-30,23.353333,23.506666,23.313334,23.459999,16.092098,35850
2011-03-31,23.400000,23.459999,23.340000,23.406668,16.055510,14700
2011-04-01,23.506666,23.693333,23.420000,23.613333,16.197273,28950
2011-04-04,23.653334,23.746668,23.639999,23.706667,16.261295,20700
2011-04-05,23.533333,23.713333,23.493334,23.666668,16.233858,45900
2011-04-06,23.760000,23.840000,23.746668,23.806667,16.329889,27900
2011-04-07,23.773333,23.833332,23.613333,23.673332,16.238432,62100
2011-04-08,24.013332,24.013332,23.786667,23.926666,16.412201,34500
2011-04-11,23.913334,23.926666,23.706667,23.753332,16.293304,31950
2011-04-12,23.646667,23.646667,23.413334,23.446667,16.082952,33000
2011-04-13,23.713333,23.746668,23.506666,23.580000,16.174410,22350
2011-04-14,23.486668,23.719999,23.486668,23.646667,16.220140,49500
2011-04-15,23.626667,23.700001,23.580000,23.613333,16.197273,18450
2011-04-18,23.186666,23.213333,22.940001,23.160000,15.886314,32700
2011-04-19,23.213333,23.400000,23.213333,23.353333,16.018930,33300
2011-04-20,23.906668,23.940001,23.820000,23.820000,16.339029,84000
2011-04-21,24.066668,24.080000,23.993334,24.033333,16.485369,43500
2011-04-25,24.139999,24.139999,23.946667,24.033333,16.485369,43650
2011-04-26,24.166668,24.233334,24.040001,24.213333,16.608837,34650
2011-04-27,24.273333,24.433332,24.086666,24.433332,16.759743,29850
2011-04-28,24.333332,24.526667,24.333332,24.526667,16.823763,10800
2011-04-29,24.546667,24.626667,24.486668,24.613333,16.883211,18000
2011-05-02,24.700001,24.766666,24.526667,24.526667,16.823763,16500
2011-05-03,24.393333,24.433332,24.193333,24.266666,16.645422,23700
2011-05-04,24.340000,24.340000,23.980000,24.046667,16.494511,37500
2011-05-05,23.806667,23.806667,23.493334,23.520000,16.133253,25500
2011-05-06,23.826668,23.946667,23.566668,23.600000,16.188129,13350
2011-05-09,23.660000,23.866667,23.606667,23.866667,16.371048,16500
2011-05-10,23.913334,24.073334,23.879999,24.013332,16.471651,46050
2011-05-11,23.959999,23.959999,23.520000,23.600000,16.188129,19950
2011-05-12,23.426666,23.726667,23.400000,23.680000,16.243000,165600
2011-05-13,23.606667,23.606667,23.173332,23.299999,15.982348,53400
2011-05-16,23.246668,23.453333,23.073334,23.120001,15.858876,492300
2011-05-17,23.053333,23.180000,22.940001,23.153334,15.881746,82950
2011-05-18,23.173332,23.420000,23.139999,23.386667,16.041794,32550
2011-05-19,23.446667,23.480000,23.326668,23.453333,16.087523,24000
2011-05-20,23.373333,23.373333,23.120001,23.180000,15.900033,40950
2011-05-23,22.700001,22.706667,22.526667,22.653334,15.538774,36150
2011-05-24,22.833332,22.920000,22.780001,22.833332,15.662240,31500
2011-05-25,22.746668,23.000000,22.746668,22.959999,15.749127,82800
2011-05-26,23.046667,23.233334,22.946667,23.213333,15.922900,43200
2011-05-27,23.366667,23.440001,23.306667,23.386667,16.041794,41100
2011-05-31,23.746668,23.820000,23.666668,23.793333,16.320742,33600
2011-06-01,23.719999,23.719999,23.193333,23.246668,15.945766,48900
2011-06-02,23.386667,23.400000,23.153334,23.346666,16.014357,24750
2011-06-03,23.146667,23.480000,23.139999,23.360001,16.023504,23250
2011-06-06,23.219999,23.226667,23.020000,23.033333,15.799431,20400
2011-06-07,23.360001,23.393333,23.200001,23.200001,15.913752,40500
2011-06-08,23.053333,23.106667,22.940001,22.946667,15.739983,34050
2011-06-09,23.026667,23.200001,23.026667,23.173332,15.895458,8550
2011-06-10,22.973333,22.973333,22.600000,22.680000,15.557064,7950
2011-06-13,22.746668,22.820000,22.626667,22.700001,15.570782,7500
