Date,Open,High,Low,Close,Adj Close,Volume
2010-12-31,34.814999,34.889999,34.500000,34.500000,23.433712,5200
2011-01-03,34.724998,35.349998,34.724998,35.169998,23.888800,6200
2011-01-04,35.105000,35.105000,34.424999,34.500000,23.433712,5000
2011-01-05,34.494999,34.810001,34.494999,34.785000,23.627289,7000
2011-01-06,34.814999,34.825001,34.494999,34.494999,23.430317,7000
2011-01-07,34.639999,34.674999,33.985001,34.314999,23.308046,4800
2011-01-10,34.230000,34.514999,34.000000,34.480000,23.420120,11400
2011-01-11,34.590000,34.619999,34.349998,34.485001,23.423515,7000
2011-01-12,34.785000,34.935001,34.724998,34.845001,23.668049,162200
2011-01-13,34.869999,34.990002,34.779999,34.779999,23.623884,9400
2011-01-14,34.825001,35.259998,34.825001,35.205002,23.912573,10200
2011-01-18,35.185001,35.215000,35.035000,35.215000,23.919361,14600
2011-01-19,35.240002,35.240002,34.470001,34.474998,23.416727,13600
2011-01-20,34.340000,34.340000,34.180000,34.240002,23.257107,6200
2011-01-21,34.340000,34.340000,34.000000,34.000000,23.094091,4600
2011-01-24,34.060001,34.404999,34.060001,34.355000,23.335220,6800
2011-01-25,34.224998,34.380001,34.134998,34.209999,23.236729,19600
2011-01-26,34.599998,35.150002,34.525002,35.020000,23.786911,24400
2011-01-27,35.020000,35.224998,34.924999,35.215000,23.919361,5800
2011-01-28,35.119999,35.119999,34.270000,34.275002,23.280878,7800
2011-01-31,34.540001,34.625000,34.154999,34.389999,23.358994,7600
2011-02-01,34.619999,35.240002,34.580002,35.154999,23.878601,18400
2011-02-02,35.154999,35.209999,34.980000,34.985001,23.763138,6200
2011-02-03,34.955002,35.064999,34.555000,35.005001,23.776724,26200
2011-02-04,35.014999,35.115002,34.875000,35.049999,23.807289,7200
2011-02-07,35.105000,35.595001,35.105000,35.445000,24.075592,46400
2011-02-08,35.384998,35.540001,35.365002,35.540001,24.140116,11800
2011-02-09,35.564999,35.564999,35.349998,35.509998,24.119740,31000
2011-02-10,35.264999,35.584999,35.264999,35.474998,24.095968,7200
2011-02-11,35.435001,35.924999,35.355000,35.895000,24.381241,14200
2011-02-14,35.980000,36.060001,35.970001,35.970001,24.432199,14600
2011-02-15,36.035000,36.049999,35.860001,35.869999,24.364256,13400
2011-02-16,36.020000,36.090000,35.930000,36.040001,24.479740,7600
2011-02-17,36.020000,36.369999,36.020000,36.355000,24.693691,6000
2011-02-18,36.410000,36.494999,36.075001,36.360001,24.697088,9400
2011-02-22,36.090000,36.235001,35.480000,35.485001,24.102760,13600
2011-02-23,35.509998,35.525002,34.775002,34.840000,23.664652,10600
2011-02-24,34.735001,35.125000,34.634998,35.014999,23.783512,8000
2011-02-25,35.330002,35.715000,35.330002,35.700001,24.248800,7200
2011-02-28,36.009998,36.020000,35.669998,35.764999,24.292944,13600
2011-03-01,36.000000,36.000000,35.259998,35.259998,23.949928,5400
2011-03-02,35.305000,35.400002,35.255001,35.345001,24.007662,6800
2011-03-03,35.674999,36.250000,35.674999,36.125000,24.537468,19800
2011-03-04,36.185001,36.185001,35.580002,35.945000,24.415209,7600
2011-03-07,36.130001,36.250000,35.095001,35.410000,24.051819,4200
2011-03-08,35.355000,36.160000,35.355000,36.020000,24.466150,5200
2011-03-09,36.099998,36.099998,35.974998,36.060001,24.493320,8800
2011-03-10,35.570000,35.570000,35.095001,35.115002,23.851442,5000
2011-03-11,36.195000,36.195000,34.724998,35.154999,23.878601,27800
2011-03-14,34.775002,34.990002,34.599998,34.990002,23.766541,7000
2011-03-15,34.189999,34.759998,33.814999,34.715000,23.579744,22800
2011-03-16,34.439999,34.660000,34.195000,34.290001,23.291073,29600
2011-03-17,34.665001,34.665001,34.355000,34.424999,23.382763,27400
