"","date","VW.cum","EW.cum","VW.ret","EW.ret"
"63",2013-04-02,1.05060323909732,1.05991431036176,-0.000123192590721133,0.00189062967683773
"64",2013-04-03,1.03766843444531,1.04706693497272,-0.012311788285671,-0.0121211453260412
"65",2013-04-04,1.04038364246636,1.04822075100242,0.00261664316936105,0.00110195059281137
"66",2013-04-05,1.04127292170347,1.04604753568832,0.000854760879360095,-0.00207324202656978
"67",2013-04-08,1.04425383457474,1.04973405847866,0.00286275846527628,0.00352424021334241
"68",2013-04-09,1.05413642903817,1.05811856198332,0.00946378565845207,0.00798726442848574
"69",2013-04-10,1.06952137050582,1.07329520720782,0.0145948295152687,0.0143430479057609
"70",2013-04-11,1.07466604659624,1.08001333508594,0.00481026020825182,0.00625934769204473
"71",2013-04-12,1.08809080607453,1.09045151628666,0.0124920290548065,0.00966486325827498
"72",2013-04-15,1.06915003972111,1.07237712170747,-0.0174073397621577,-0.0165751473671607
"73",2013-04-16,1.08347346411505,1.08714087841174,0.013397019933401,0.0137673178636732
"74",2013-04-17,1.06819337875932,1.07179614812314,-0.0141028699472665,-0.0141147578877009
"75",2013-04-18,1.04603923752882,1.049792750286,-0.0207398226491859,-0.0205294615731411
"76",2013-04-19,1.02585133457416,1.02295984492812,-0.0192993744693116,-0.0255601930481759
"77",2013-04-22,1.02766736237524,1.02421967068678,0.00177026411125603,0.00123154957148008
"78",2013-04-23,1.05122518459342,1.04703991210936,0.0229235870289155,0.0222806123292687
"79",2013-04-24,1.06740390002338,1.05936736326303,0.0153903423044581,0.0117736210540726
"80",2013-04-25,1.08154507500231,1.07420146936141,0.0132481949696965,0.0140027969643008
"81",2013-04-26,1.05571870940602,1.04631296173268,-0.0238791393842156,-0.0259620829278016
"82",2013-04-29,1.06178392884457,1.05211043323934,0.00574510935964234,0.00554085796381676
"83",2013-04-30,1.0784980464434,1.0689079024486,0.0157415432130432,0.0159655000830434
"84",2013-05-01,1.06352575506242,1.0531232279099,-0.0138825391759831,-0.0147671043525219
"85",2013-05-02,1.07824824060304,1.06807639265118,0.0138430926289586,0.0141988746853074
"86",2013-05-03,1.08988412463875,1.08074216539919,0.0107914704587906,0.0118584895567
"87",2013-05-06,1.08333252985563,1.07356714191195,-0.00601127646050392,-0.00663897802543523
"88",2013-05-07,1.08025107295722,1.07266795131401,-0.002844423862011,-0.000837572763573213
"89",2013-05-08,1.09340885787067,1.08457090186608,0.0121803025637734,0.0110965844905588
"90",2013-05-09,1.09349752534937,1.08417240894467,8.10927020140628e-05,-0.000367419889957699
"91",2013-05-10,1.12249896339732,1.10857307440217,0.0265217226154093,0.0225062593884424
"92",2013-05-13,1.10990117988235,1.09797446475802,-0.0112229800879627,-0.0095605872890836
"93",2013-05-14,1.12322658573553,1.11025712126984,0.0120059389923306,0.0111866504240807
"94",2013-05-15,1.13042813814493,1.11505748337943,0.00641148678357095,0.00432364901573323
"95",2013-05-16,1.12669318889858,1.11212621451006,-0.00330401298439043,-0.00262880516301855
"96",2013-05-17,1.14744308034925,1.13298489872241,0.0184166298821309,0.0187556807313847
"97",2013-05-20,1.14248857669783,1.12766315923655,-0.00431786442070026,-0.0046970965737102
"98",2013-05-21,1.15108844131026,1.13546059971537,0.00752730905834897,0.00691468938658657
"99",2013-05-22,1.12253126470251,1.11006218224949,-0.0248088466384491,-0.0223683829031558
"100",2013-05-23,1.12854608412112,1.11356704004661,0.00535826449360099,0.00315735267191375
"101",2013-05-24,1.12456733838548,1.11020859856974,-0.00352555007865529,-0.00301593110794895
"102",2013-05-28,1.13361964409188,1.12089518946057,0.00804958973768577,0.00962575042617564
"103",2013-05-29,1.1283427578507,1.11622651792985,-0.00465490014105696,-0.00416512763603516
"104",2013-05-30,1.13883353359512,1.12576338777549,0.00929750793492068,0.00854384812799935
"105",2013-05-31,1.13402828151951,1.12218790683476,-0.00421945080985142,-0.00317605011813149
"106",2013-06-03,1.13169813016023,1.12007097129951,-0.00205475595031734,-0.00188643588328452
"107",2013-06-04,1.12739006998913,1.11437256593206,-0.0038067220014627,-0.0050875395519262
"108",2013-06-05,1.11317940203743,1.10179128411142,-0.0126049255976132,-0.0112900139551834
"109",2013-06-06,1.1186978820453,1.10700792133214,0.00495740398875966,0.00473468731868776
"110",2013-06-07,1.14038748870494,1.12913917502339,0.0193882611272891,0.0199919560328141
"111",2013-06-10,1.1433602070779,1.13226938300778,0.00260676165110962,0.00277220740687323
"112",2013-06-11,1.12439149292896,1.11443062748271,-0.0165903221325321,-0.0157548687554234
"113",2013-06-12,1.11254106851001,1.10215613067114,-0.0105394113113397,-0.0110141416691835
"114",2013-06-13,1.13273744065089,1.1210657167883,0.0181533722327463,0.0171569032652852
"115",2013-06-14,1.12775915088911,1.11541936171236,-0.00439491940772718,-0.00503659597415385
"116",2013-06-17,1.13896823700768,1.12626796818779,0.0099392553008566,0.00972603385579873
"117",2013-06-18,1.14251951740987,1.13181998728856,0.00311798019190257,0.00492957205352829
"118",2013-06-19,1.1505940329009,1.13439204654448,0.00706728888914632,0.00227249852875211
"119",2013-06-20,1.12406299220989,1.10900359423067,-0.0230585592592658,-0.0223806684744917
"120",2013-06-21,1.1207481175185,1.10513451327952,-0.00294901150057147,-0.00348879027198501
"121",2013-06-24,1.10380298354594,1.08973472599308,-0.0151194846617927,-0.0139347627835286
"122",2013-06-25,1.11118275048161,1.0969814122548,0.00668576462074211,0.0066499544236438
"123",2013-06-26,1.11470280271325,1.10191473898454,0.00316784276044069,0.00449718352073547
"124",2013-06-27,1.11090536198578,1.09956562710361,-0.00340668447071535,-0.00213184541219191
"125",2013-06-28,1.10623180648175,1.09291595227549,-0.00420697897764588,-0.00604754701693855
"126",2013-07-01,1.11340176037329,1.10058248134275,0.00648142084644743,0.00701474715534589
"127",2013-07-02,1.1151047766446,1.10288075638379,0.00152956132451409,0.00208823516638046
"128",2013-07-03,1.11957801027186,1.10764817784227,0.00401149176377968,0.00432269892360093
"129",2013-07-05,1.12817794067592,1.11613203835699,0.00768140346198209,0.00765934588656481
"130",2013-07-08,1.13068588153737,1.12059013359206,0.00222300115170482,0.00399423641814955
"131",2013-07-09,1.12863953195188,1.11662460598052,-0.00180983031530657,-0.003538785049649
"132",2013-07-10,1.13795712072038,1.12441521268458,0.00825559313201985,0.00697692551493057
"133",2013-07-11,1.1539841377931,1.140269434645,0.0140840254706383,0.0140999710619063
"134",2013-07-12,1.16163703812567,1.14948838230782,0.00663172056004702,0.00808488536368324
"135",2013-07-15,1.16243940058985,1.15110332536757,0.00069071701214618,0.00140492334207654
"136",2013-07-16,1.16548176914736,1.15328683636847,0.00261722766448935,0.00189688532105081
"137",2013-07-17,1.16553827366114,1.15493318661746,4.84816796559873e-05,0.00142752886538577
"138",2013-07-18,1.1637108083863,1.15392524092671,-0.00156791528526956,-0.000872730736653615
"139",2013-07-19,1.14665352588076,1.1388677910953,-0.0146576644150879,-0.0130488954547171
"140",2013-07-22,1.14526274103797,1.13736092657868,-0.00121290765815807,-0.00132312506192778
"141",2013-07-23,1.1433097825949,1.13536377414587,-0.00170524926122717,-0.00175595308942356
"142",2013-07-24,1.14354648784765,1.13568964369451,0.000207035097883113,0.000287017743622719
"143",2013-07-25,1.15107384337402,1.14400104957563,0.00658246569454124,0.00731837780441591
"144",2013-07-26,1.15822565248656,1.15398756001576,0.00621316273817696,0.00872945915900258
"145",2013-07-29,1.14908186338764,1.14328279433232,-0.00789465254831379,-0.00927632675978962
"146",2013-07-30,1.15370423722272,1.14428775209392,0.00402266712438482,0.000879010658239254
"147",2013-07-31,1.15206013808678,1.1416557994675,-0.00142506119236485,-0.00230007934769982
"148",2013-08-01,1.1652512050058,1.154020119493,0.0114499811970994,0.0108301644254425
"149",2013-08-02,1.16723727369449,1.15411054230209,0.00170441247359676,7.83546210010311e-05
"150",2013-08-05,1.1669124911169,1.15235063876756,-0.000278248977225282,-0.0015249003193516
"151",2013-08-06,1.15163724296114,1.13773013435637,-0.0130903116318023,-0.0126875483202165
"152",2013-08-07,1.14490383105434,1.12959760771709,-0.00584681673674037,-0.00714802780878965
"153",2013-08-08,1.14638001251989,1.12945048045328,0.00128934974755568,-0.000130247499471214
"154",2013-08-09,1.14007876029368,1.12578463827753,-0.0054966522072899,-0.00324568649904189
