Date,Open,High,Low,Close,Adj Close,Volume
2010-12-31,140.277252,140.602295,139.541107,140.305923,85.836815,3106411
2011-01-03,140.736145,141.682602,140.669220,140.994263,86.257919,4815575
2011-01-04,141.070740,141.701721,140.191208,141.147232,86.351501,5292865
2011-01-05,140.860428,140.994263,140.277252,140.583176,86.006470,4871640
2011-01-06,140.659653,142.246658,140.363297,142.122375,86.948090,5260543
2011-01-07,142.246658,142.313583,140.478012,141.424469,86.521118,4325942
2011-01-10,141.089859,141.548752,140.755264,141.147232,86.351501,3800536
2011-01-11,141.682602,141.826004,140.296371,140.803055,86.140953,4355126
2011-01-12,141.481842,142.724670,141.175903,142.543015,87.205437,4279709
2011-01-13,142.676865,142.724670,141.730408,142.275330,87.041649,3604307
2011-01-14,142.342255,143.403442,141.940720,143.403442,87.731804,4753233
2011-01-18,143.231354,144.799240,142.810699,144.024857,88.111977,9599037
2011-01-19,146.520081,149.263855,146.108994,148.843216,91.059761,12699486
2011-01-20,147.734222,149.101334,147.657745,148.948380,91.124153,7782135
2011-01-21,149.521988,149.885284,148.145309,148.661575,90.948677,7331414
2011-01-24,148.585083,152.762909,148.499039,152.609940,93.364212,7620215
2011-01-25,152.208420,157.122375,152.007645,154.340347,94.422844,8640797
2011-01-26,154.560226,154.780121,153.365204,153.957932,94.188881,5599343
2011-01-27,154.330780,155.047806,153.785858,153.986618,94.206413,5102702
2011-01-28,153.967499,154.799240,151.692154,152.208420,93.118568,7034978
2011-01-31,152.179733,154.875717,151.701721,154.875717,94.750389,7528271
2011-02-01,154.980881,156.730408,154.875717,156.367111,95.662796,6099540
2011-02-02,156.214142,156.405350,155.458893,156.118546,95.510696,4083584
2011-02-03,155.984711,156.978973,155.650101,156.338425,95.645264,4898836
2011-02-04,156.290634,156.921600,156.042068,156.787766,95.920151,3927939
2011-02-07,156.864243,157.734222,156.806885,157.571701,96.399696,5154793
2011-02-08,157.571701,158.938812,157.093689,158.747604,97.503654,5870780
2011-02-09,158.336517,158.671127,156.883362,157.409180,96.681580,4846746
2011-02-10,156.692154,157.743790,156.003830,156.873810,96.352768,6001739
2011-02-11,156.768646,157.753342,156.128113,156.644363,96.211845,5423719
2011-02-14,156.959854,157.151047,155.688339,156.042068,95.841866,4319771
2011-02-15,155.726578,156.376678,155.372849,155.678772,95.618752,3942060
2011-02-16,156.147232,156.405350,155.592728,156.214142,95.947571,3363936
2011-02-17,156.118546,157.428299,155.688339,157.017212,96.440857,3379103
2011-02-18,157.227539,157.590820,156.883362,157.590820,96.793159,4440270
